httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.instanceId,logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,textPayload,timestamp,trace,traceSampled
6.205640741s,HTTP/1.1,172.174.166.209,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.34.53,200,curl/7.81.0,6745a06c000a96a453e5a432,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:18:20.697989779Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,99a7deb1862406f5,,2024-11-26T10:18:14.480950Z,projects/charismatic-tea-434516-a5/traces/a4f5d557aecac64ad62c31dd691b6832,true
6.228403327s,HTTP/1.1,20.42.21.1,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.38.53,200,curl/7.81.0,6745a00a00078ca221166f6b,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:16:42.500825526Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,0d6766db5845882f,,2024-11-26T10:16:36.260109Z,projects/charismatic-tea-434516-a5/traces/b3df2fe2b4784c6b91aa27f122b9434c,true
6.204295725s,HTTP/1.1,172.174.166.209,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.38.53,200,curl/7.81.0,67459fd3000d66a8b86bd239,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:15:47.882599369Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,ab6b20329e9643cb,,2024-11-26T10:15:41.667596Z,projects/charismatic-tea-434516-a5/traces/c9e03b296a5c5f87d87b1fcd48e73542,true
6.223873741s,HTTP/1.1,20.42.21.1,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.81.0,67459f710001ed64774ccaf5,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:14:09.131272906Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,5847b15a5a9250aa,,2024-11-26T10:14:02.895144Z,projects/charismatic-tea-434516-a5/traces/452ecd22b99165ef15f70407a6ec7ced,true
6.269883347s,HTTP/1.1,172.174.166.209,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.32.53,200,curl/7.81.0,67459f3a000de1eb45246170,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:13:14.913278427Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,504bed4177081524,,2024-11-26T10:13:08.630673Z,projects/charismatic-tea-434516-a5/traces/c10709e2452a84b17f2e47c81006f4fb,true
6.242471898s,HTTP/1.1,20.42.21.1,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.32.53,200,curl/7.81.0,67459ed80004108039cafb46,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:11:36.273158294Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,49d2df0e56da92a3,,2024-11-26T10:11:30.017402Z,projects/charismatic-tea-434516-a5/traces/225852588a68241fa98ef6039685566e,true
6.232221333s,HTTP/1.1,172.174.166.209,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.38.53,200,curl/7.81.0,67459ea1000f21976babdad5,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:10:41.993938963Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,0a92effa32144473,,2024-11-26T10:10:35.751813Z,projects/charismatic-tea-434516-a5/traces/0f39a5b903fb53590e7dbe4eeced7e0f,true
6.197298233s,HTTP/1.1,20.42.21.1,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.81.0,67459e3f000034ddb5ce1561,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:09:03.016826082Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,aae2b672025f93bd,,2024-11-26T10:08:56.808933Z,projects/charismatic-tea-434516-a5/traces/4857562b186ce14a3920032f178458d1,true
6.187539933s,HTTP/1.1,172.174.166.209,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.34.53,200,curl/7.81.0,67459e080002388131ee0dfa,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:08:08.151648054Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,0d14f7f16ba735f7,,2024-11-26T10:08:01.952538Z,projects/charismatic-tea-434516-a5/traces/a7684d48c7295ae47ca38210a1cefcac,true
6.200191359s,HTTP/1.1,20.42.21.1,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.32.53,200,curl/7.81.0,67459da60004b5f99c7d9f39,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:06:30.310837718Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,760ff72aaaa5f7f5,,2024-11-26T10:06:24.100915Z,projects/charismatic-tea-434516-a5/traces/596aaace9b25592d5a2d3c1ef43cc983,true
6.238452293s,HTTP/1.1,172.174.166.209,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.34.53,200,curl/7.81.0,67459d6e000ce96f40ffa3ed,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:05:34.851217086Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,eec99664d6930980,,2024-11-26T10:05:28.599689Z,projects/charismatic-tea-434516-a5/traces/83cb466e1a59ea789742ecb50981cb0a,true
6.190504285s,HTTP/1.1,20.42.21.1,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.34.53,200,curl/7.81.0,67459d0d0002f944a711a2f4,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:03:57.198136494Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,d4842d0c7e507bc8,,2024-11-26T10:03:50.997650Z,projects/charismatic-tea-434516-a5/traces/bb1a7067bf00d9bf91fa81227a9e234e,true
6.243473444s,HTTP/1.1,172.174.166.209,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.32.53,200,curl/7.81.0,67459cd40000653b64eb6e51,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:03:00.029109998Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,e63db8a261811f2a,,2024-11-26T10:02:53.775379Z,projects/charismatic-tea-434516-a5/traces/a552147bfaae9f18d64d5eb40aa82263,true
6.246211751s,HTTP/1.1,20.42.21.1,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.81.0,67459c740003b4bb3bb8f38e,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:01:24.248525662Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,c0049dde0c1c86cb,,2024-11-26T10:01:17.985755Z,projects/charismatic-tea-434516-a5/traces/52c1591e763a41a3d36aab2e119d75bf,true
6.284407566s,HTTP/1.1,172.174.166.209,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.38.53,200,curl/7.81.0,67459c380009db3939862ab3,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T10:00:24.649755701Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,dc730b3f90c14902,,2024-11-26T10:00:18.354616Z,projects/charismatic-tea-434516-a5/traces/e2838507f864cf9fde25c7d1d578c453,true
6.231691635s,HTTP/1.1,20.42.21.1,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.81.0,67459bda000f2b8d662f8582,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:58:50.999874005Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,4c2ca3885a66f6fb,,2024-11-26T09:58:44.756022Z,projects/charismatic-tea-434516-a5/traces/e3172d545c6a2e245e2ce6083288cb4d,true
6.170004651s,HTTP/1.1,172.174.166.209,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.38.53,200,curl/7.81.0,67459b9f00022c038dfe4f2f,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:57:51.146106077Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,27965a3bf3e3b1b3,,2024-11-26T09:57:44.965114Z,projects/charismatic-tea-434516-a5/traces/12d40c60be2f6e155ed4e46b74522210,true
6.217484017s,HTTP/1.1,20.42.21.1,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.81.0,67459b41000b3be0ac75c4ec,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:56:17.742409038Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,ea6147fdfe1b50c5,,2024-11-26T09:56:11.511686Z,projects/charismatic-tea-434516-a5/traces/9f64275ff52162619d2f26c9d55f3ed7,true
6.224172181s,HTTP/1.1,172.174.166.209,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.38.53,200,curl/7.81.0,67459b06000360b0c26340e4,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:55:18.225409748Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,f6b4d6538d78dbd8,,2024-11-26T09:55:11.990614Z,projects/charismatic-tea-434516-a5/traces/065ad938aa53f570da33ca27e27c37eb,true
6.234432220s,HTTP/1.1,20.42.21.1,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.32.53,200,curl/7.81.0,67459aa900064906481e0560,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:53:45.417418900Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,b090fe127634f8f3,,2024-11-26T09:53:39.168331Z,projects/charismatic-tea-434516-a5/traces/ec3739a5dfb4512fd89f93d9f3e9db01,true
6.211282459s,HTTP/1.1,172.174.166.209,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.32.53,200,curl/7.81.0,67459a6d000937c041a6cd1f,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:52:45.607044655Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,f0653d392ce48970,,2024-11-26T09:52:39.386478Z,projects/charismatic-tea-434516-a5/traces/27620885f3f3145d21ac5f9449bd8900,true
6.193120714s,HTTP/1.1,20.42.21.1,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.38.53,200,curl/7.81.0,67459a10000b8262164eccc6,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:51:12.758460578Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,d6ffb75503968243,,2024-11-26T09:51:06.554600Z,projects/charismatic-tea-434516-a5/traces/afced8f45306bebcfdd4a8363dba7304,true
6.161218210s,HTTP/1.1,172.174.166.209,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.32.53,200,curl/7.81.0,674599d40002bd01b1c4c971,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:50:12.184706004Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,c6ab1f80c44fbc04,,2024-11-26T09:50:06.011454Z,projects/charismatic-tea-434516-a5/traces/44dd76dc72cc69b4865c0dbcd1c1a90b,true
6.179981238s,HTTP/1.1,20.42.21.1,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.32.53,200,curl/7.81.0,67459977000e39ebae102ba5,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:48:39.934607601Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,7bdda80d161d7ee1,,2024-11-26T09:48:33.744348Z,projects/charismatic-tea-434516-a5/traces/ebb93b4af78370da3a20f9b732c7288d,true
6.185013419s,HTTP/1.1,172.174.166.209,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.32.53,200,curl/7.81.0,6745993b000b2e4f5c53db91,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:47:39.734376624Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,81683d0ae1c24729,,2024-11-26T09:47:33.541401Z,projects/charismatic-tea-434516-a5/traces/523ef68b1b7ecda5e64121ca6c0f43c2,true
6.213084377s,HTTP/1.1,20.42.21.1,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.34.53,200,curl/7.81.0,674598df0008689ae557b4c3,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:46:07.554129678Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,2a223a47dc7febc0,,2024-11-26T09:46:01.331262Z,projects/charismatic-tea-434516-a5/traces/48049c403803d8466099a7607673924e,true
6.227663775s,HTTP/1.1,172.174.166.209,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.81.0,674598a30003fd1a6861049f,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:45:07.264763788Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,15f76855b6e82bd2,,2024-11-26T09:45:01.026958Z,projects/charismatic-tea-434516-a5/traces/7ad66eadf74bee5e61dfea0005c33015,true
6.201754365s,HTTP/1.1,20.42.21.1,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.81.0,674598470002eed328649444,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:43:35.195614919Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,eabc8a8b45f08894,,2024-11-26T09:43:28.983173Z,projects/charismatic-tea-434516-a5/traces/a7889b4a5edd64a5268a58ff6d1dafeb,true
6.183301416s,HTTP/1.1,172.174.166.209,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.81.0,6745980a00093116615b5da7,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:42:34.606978189Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,03dbfa8781fae99c,,2024-11-26T09:42:28.411574Z,projects/charismatic-tea-434516-a5/traces/775f394c40c0988e332198404674dee6,true
6.175780503s,HTTP/1.1,20.42.21.1,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.81.0,674597ae0007178e1cf5f0e9,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:41:02.467425786Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,9b11e2373bf88d3a,,2024-11-26T09:40:56.282207Z,projects/charismatic-tea-434516-a5/traces/a3d9859d1d9df9e097b1e6324a8d895c,true
6.189298946s,HTTP/1.1,172.174.166.209,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.32.53,200,curl/7.81.0,67459771000ed167e24eac58,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:40:01.973399289Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,8194a0110d5b8a88,,2024-11-26T09:39:55.774969Z,projects/charismatic-tea-434516-a5/traces/a8d4a1c6616359557e094c949d9f3677,true
6.241887220s,HTTP/1.1,20.42.21.1,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.38.53,200,curl/7.81.0,67459715000753f45e587695,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:38:29.484077356Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,77ca95c6aa3b94d6,,2024-11-26T09:38:23.231387Z,projects/charismatic-tea-434516-a5/traces/c0d2b50754dfd72321a87a2e4fe69a1f,true
6.174996472s,HTTP/1.1,172.174.166.209,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.32.53,200,curl/7.81.0,674596d8000e98e09622fd71,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:37:28.962805133Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,76b450512e6bcf84,,2024-11-26T09:37:22.775249Z,projects/charismatic-tea-434516-a5/traces/124d071a9119d9006f905526762f7fca,true
6.204578434s,HTTP/1.1,20.42.21.1,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.81.0,6745967d000132e29bb1dea7,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:35:57.083094011Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,05ab3afee8a8f7c5,,2024-11-26T09:35:50.866783Z,projects/charismatic-tea-434516-a5/traces/49cd7e1a11d46951c3f0214075138ce8,true
6.238757185s,HTTP/1.1,20.42.21.1,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.81.0,674595e400098d8e04503e6c,004940b3b885057d7185eeb71d91c34c6b7d9406b418a5c97d6ab133ccce5d01847b978757bb6e2efc9e44fd3de8c16e31c62a494659f5dcc930877e2400a1ce92be8ca1d04aef78cd4a36eb8a80,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-26T09:33:24.631442726Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00003-zbc,prime-rust,cloud_run_revision,INFO,4590042f7946232d,,2024-11-26T09:33:18.380831Z,projects/charismatic-tea-434516-a5/traces/ca01ae07d7da36633b8f11a99ebda4e8,true
